shares,text,misinformation,source,revision
1,".
⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷

⤵️

*TIMÓTEO/MG*

*Timóteo intensifica ações de limpeza pública no combate à dengue*

Por: Redação . CNEm: 06 de abril de 2020Saúde, Saúde e Economia, Vale do Aço


Além das medidas adotadas para evitar a propagação da covid-19, a prefeitura intensifica o combate às arboviroses

A Prefeitura de Timóteo intensificou os serviços de limpeza nos bairros da regional Leste do município. O objetivo é ampliar a cobertura de capina, roçada, recolhimento de entulho e pintura de meio fio.

Mesmo com as medidas adotadas para evitar a propagação da Covid-19, transmissor do novo coronavírus, equipes da Secretara de Obras, Serviços Urbanos e da concessionária de limpeza pública têm fortalecido o trabalho de limpeza e demais ações em todos os bairros da regional, cumprindo assim parte do cronograma previsto para toda a cidade.

Nesta semana, os serviços de roçada e capina estão concentrados no Bairro Alegre. 

Além da limpeza e recolhimento de entulho, capina e roçada, também foi feita operação tapa-buracos em diversas ruas daquela localidade. O cronograma de serviços previstos para a regional Leste está previsto para ser encerrado até o dia 20 e abril.

Já o recolhimento de entulho nesta semana está sendo feito no Recanto Verde e Limoeiro. O serviço de retirada de entulho naquela regional teve início no dia 23: no Alphaville foram retirados 32 caminhões de rejeitos; no Macuco, 60 caminhões. No Recanto num único dia, foram retirados 8 caminhões.

*ALERTA*

A intensificação desses serviços tem outra preocupação: a dengue. Além dos esforços da Administração Municipal para evitar a disseminação do coronavírus, a proliferação do mosquito Aedes aegypti, responsável pela dengue, zika e chikungunya, também é motivo de apreensão. As temperaturas elevadas, alternada com a chuva acendeu o sinal de alerta para a ocorrência de novos casos.

A Secretaria Municipal de Saúde chama a atenção dos moradores a redobrarem as medidas preventivas e ajudar a eliminar criadouros que podem estar em imóveis residenciais, comerciais e lotes vagos. O período de isolamento social motivado pela covid-19 deve ser usado como um aliado na verificação de possíveis focos no interior das residências.

Em Timóteo, 90% dos focos identificados estão dentro das casas. Os criadouros predominantes, segundo os levantamentos são vasos de plantas, recipientes de degelo, materiais de construções, calhas, sanitários em desuso, piscinas não tratadas, caixas de inspeção e ralos.

O último Levantamento Rápido de Índices para Aedes aegypti (LIRAa), realizado em Timóteo no mês de janeiro deste ano, apresentou um percentual muito elevado de focos, da ordem de 7,4%. Esse valor é 0,9% maior do que o índice registrado em janeiro de 2019 (6,5%), daí a necessidade de toda a população redobrar a atenção.

⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷

⤵️",0,,0
1,"*QUEM, COM UM MÍNIMO DE MASSA CINZENTA, PODE ACREDITAR NAS VERDADES DO DITATORIAL PARTIDO COMUNISTA CHINÊS ???????*
*EM SENDO ASSIM, COMO ACREDITAR QUE OS EEUU OU A ITÁLIA, TENHAM MAIS CONTAMINADOS PELO COVID 19, QUE A CHINA !!!!!!!*
*SEMPRE LEMBRANDO QUE 19 É REFERÊNCIA AO ANO QUE SURGIU O VÍRUS, E A COMUNISTA OMS SÓ DECLAROU PANDEMIA MUNDIAL EM 11/03/2020*",1,,
1,"A chave para provar a má fé do #DoriaEguaDeTroia e de suas relações públicas, a #RedeInfernoDeTelevisao 
Juntamente com a associadas na rede #CaravelasComumicaçãoInfernal é a média histórica de mortes por outras doenças, que provavelmente mantinha uma média mensal sazonal estável ao longo das décadas, mês após mês, em cada cidade morria uns 10 da cada doença, tipo 10 infartos, 10 avcs, 10 câncer, 10 tuberculose, 10 dengue.. e por aí vai..

Mas eis que surge oque aparentava ser um castigo divino, Covid-19, que parecia que faria a arrebatação!!!!

Mas espera..
Um milagre parece acontecer...

As mortes de infarto, de câncer, de infecção generalizada, de dengue, de hipertensão, AVC, diabetes, etc..

Todas foram drasticamente reduzidas!! 

Logo o covid-19 não é uma praga, é uma benção!! 

É como se o covid19 fosse a cura para infarto, AVC, câncer!

Os médicos não precisarão mais ser especialistas!

Vai ser uma maravilha!

Tomorowland!",1,,
1,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2020/03/28/prefeito-do-pt-morre-por-coronavirus-no-piaui.htm,0,,
1,"O que estamos presenciando é o início de um reset. A Nova Ordem está agindo rápido. Nossa vida nunca mais voltará a ser a mesma depois do covid-19.

Ainda hoje a terrível fila de caixões em #Bergamo, na direção do crematório de Cinisello Balsamo.
Impossível se acostumar com essas cenas.",1,,
1,"O número de coronavírus na Itália passou dos 10.000 no sábado (28 de março) e mostrou poucos sinais de desaceleração, apesar de um bloqueio de 16 dias.

As 889 novas mortes registradas na nação mais atingida do mundo vieram um dia depois de registrar 969 mortes na sexta-feira - o maior número de mortes desde que o vírus COVID-19 surgiu no final do ano passado.",0,,1
1,https://maisminas.org/coronavirus/2020/06/10/coronavirus-minas-gerais-10-obitos-1300-confirmados/,0,,
1,http://vozdopara.com.br/bolsonaro-a-china-e-o-evangelho/,0,,
1,"*Duas pessoas morrem com suspeita de coronavírus em Itabira* https://www.itabiranet.com/pg2.php?id_cat=6&&id=18509%27

📡 *ItaNet* 📡

A sua internet em alta velocidade.

👉🏼 *Entre em contato e peça a sua: (31) 3816-0600*

📻 Programa *Vagner Ferreira* - De 10h ao 12h FM 90.5 🎙",0,,
1,https://maisminas.org/hospital-da-baleia-lanca-acao-solidaria-pra-combate-ao-covid-19/,0,,
1,https://fanoticias.com.br/gravida-morre-infectada-pelo-novo-coronavirus-e-bebe-segue-internado-no-hospital/,0,,
1,http://vozdopara.com.br/a-revolta-da-vacina-e-os-limites-do-estado-em-crises-sanitarias/,0,,
1,"*Chineses são pragas...* 😡🤮

https://youtu.be/eobZy8jcGp8",1,,
1,".


⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷

⤵️

*MINAS GERAIS*

*Governo de Minas paga salário integral de servidores da saúde e segurança*

Por: Redação . CNEm: 06 de abril de 2020Economia, Saúde e Economia, Vale do Aço

Em razão da queda de arrecadação ocasionada pela pandemia, ainda não é possível anunciar a escala de pagamento de todos os servidores

O Governo de Minas Gerais informa que os servidores das áreas da Saúde e da Segurança Pública receberão o pagamento integral de seus salários na próxima quinta-feira (9). O pagamento será possível devido a um grande esforço do Estado em seu fluxo de caixa e contempla profissionais que estão na linha de frente do combate ao coronavírus nos 853 municípios mineiros.

Em razão da queda de arrecadação ocasionada pela pandemia, ainda não é possível anunciar a escala de pagamento de todos os servidores. 

Segundo o governo mineiro, esse anúncio será feito tão logo seja possível.

⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷

⤵️",0,,0
1,".

⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷

⤵️

*TRF*

*Farmácias populares podem entregar em domicílio, decide TRF*

A decisão visa proteger idosos e doentes durante a pandemia
 
Publicado em 06/04/2020 - 19:32 Por Bruno Bocchini - Repórter da Agência Brasil - São Paulo

O Tribunal Regional Federal da 3a Região (TRF3) decidiu manter liminar que autoriza as farmácias a realizarem entrega em domicílio de medicamentos do programa Aqui Tem Farmácia Popular. 

Segundo a decisão da desembargadora federal Mônica Nobre, da Quarta Turma do TRF3, a entrega em domicílio é coerente com as recomendações da Organização Mundial da Saúde (OMS) para a proteção de idosos e doentes durante a pandemia de coronavírus.

“As orientações mais abalizadas e confiáveis são no sentido de que os idosos e os doentes sejam preservados, ficando em isolamento social, para que não sejam contaminados pela covid-19, colocando em risco suas vidas. 

Em situações como essa, não há como se olvidar [esquecer] que a vida deve ser o interesse maior”, declarou a desembargadora na decisão.

A liminar havia sido concedida pela 1a Vara Federal de São Vicente (SP). A União recorreu da decisão, alegando que já havia tomado medidas para mitigar a circulação de pessoas, como a autorização para os pacientes retirarem, em um único atendimento na farmácia, uma quantidade de remédios suficiente para o tratamento por até três meses. 

Também autorizou que os pacientes – impedidos de irem a farmácia pessoalmente – emitissem procurações simples, sem a necessidade de autenticação em cartório, a terceiros, para a retirada dos remédios.

A desembargadora, no entanto, considerou a liminar coerente com a política de prevenção e assistência à saúde. Na decisão, ela pontuou ainda que a medida ""tem caráter excepcional, vigente enquanto durar a pandemia, permanecendo, válidas as demais restrições ao programa"".

Receitas com assinatura digital

Desde 2016, os médicos podem emitir receitas, inclusive para medicamentos controlados, com uso de assinatura digital – com certificado digital. 

No entanto, para serem aceitas por farmacêuticos nas farmácias e drogarias do estado de São Paulo, devem possuir uma chave de acesso público nela impressa que será utilizada para conferência da sua autenticidade e validade.

“A assinatura digital com certificados ICP-Brasil (Infraestrutura de Chaves Públicas Brasileira) deve ser utilizada nas receitas de controle especial e nas prescrições de antimicrobianos. 

Assim sendo, farmácias e drogarias que disponham de recurso para realizar a consulta ao original em formato eletrônico podem considerar o documento válido”, destaca a Agência Nacional de Vigilância Sanitária.

A possibilidade de uso de receita com assinatura digital, no entanto, não se aplica a todos os medicamentos controlados. O farmacêutico deverá ser consultado.

⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷

⤵️",0,,0
1,".

⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷

⤵️

*VALE DO AÇO*

*Clínica médica repassa a Ipatinga recursos para testes rápidos de covid-19*

Por: Redação . CNEm: 06 de abril de 2020Saúde, Saúde e Economia, Vale do Aço


A previsão é de que os novos testes rápidos doados sejam entregues à Secretaria Municipal de Saúde ainda nesta primeira quinzena de abril

O prefeito de Ipatinga, Nardyello Rocha, recebeu nesta segunda-feira (6), mais 100 kits de testes rápidos de identificação da covid-19. A doação foi feita por um dos diretores do Cartão de Todos, Altair Vilar, em nome da Clínica Amor e Saúde. A previsão é de que os novos testes rápidos doados sejam entregues à Secretaria Municipal de Saúde ainda nesta primeira quinzena de abril.

Os 100 kits para testes rápidos vão se somar a outros 1.600 viabilizados na última semana em doação feita pelo Ministério Público. A previsão é de que os materiais assegurados pela Promotoria de Justiça cheguem no próximo dia 12 de abril.

Os testes têm como objetivo facilitar a contagem de eventuais infectados entre os casos suspeitos de coronavírus no município, de modo a ampliar a visão da situação epidemiológica local. Depois de coletadas as amostras, os resultados de cada coleta de material serão realizados conforme protocolo.

O prefeito Nardyello Rocha agradeceu a doação dos testes e reforçou a importância deste material para o momento delicado que o município vem enfrentando. 

“Agora, o momento é de união, e outros que tiverem interesse em ajudar o povo de Ipatinga, a exemplo do que fez o Altair, por intermédio desta clínica, serão muito bem-vindos. 

Hoje, a maior dificuldade de um gestor é conseguir planejar ações de combate a essa pandemia, uma vez que não sabemos precisamente os números de casos positivos e negativos referentes à covid-19. Em Ipatinga, até o momento nem 10% dos suspeitos puderam ser testados, justamente pela falta desse material. A chegada destes testes rápidos, somados aos que já recebemos do Ministério Público, irá nos permitir um norte para aí, sim, trabalharmos com números mais exatos”, disse o prefeito.

*PROTOCOLO PARA OS TESTES*

A equipe técnica epidemiológica do município elaborou o protocolo para utilização dos testes rápidos. 

“Para quem já saiu da quarentena, por questões técnicas, independentemente de ter feito ou não o outro teste e de não ter saído o resultado, não será feito o teste rápido”, explica a Secretaria de Saúde.

*Serviço*

As autoridades de saúde do município informam que outra forma de colaborar com o combate à pandemia é a doação de insumos como álcool gel, máscaras, macas, colchões, etc. Os interessados podem entrar em contato pelo telefone 3829-8250.

⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷

⤵️",0,,0
1,"ESSE FOI O TEXTO QUE MAIS DOEU ATÉ AGORA 😔

Se o seu filho pegar coronavirus não pense que vai ficar ao lado dele cuidando o tempo todo, vão levá-lo a uma sala restrita, ninguém vai cuidar dele 24hras.
Não vai ter como receber visitas, carinho, beijos e ouvir que vai ficar bem.
Se ele se salvar tudo bem, volta pra casa, se não, talvez não consiga nem enterrar ele.
Qual a parte do fique em casa e não saia visitando o povo e viajando que ainda não entenderam????,😭😭😭😭😭😭

Como eu queria que tudo isso fosse apenas um pesadelo, mas não é! !!!
Lamentável como algumas pessoas ainda não tem consentimento do tamanho do problema que vamos enfrentar e já estamos enfrentando, o pior ainda está por vir, infelizmente 😭😭😭💔
Deus tenha piedade de nós 🙏",0,,1
1,Hospital de SP já afastou mais de 100 funcionários com coronavírus ☛ https://reclameboca.com.br/coronavirus/hospital-de-sp-ja-afastou-mais-de-100-funcionarios-com-coronavirus/,0,,
1,https://www.blogolinguasolta.com.br/2020/03/mais-dois-casos-de-covid-19-em-ilheus.html,0,,
1,https://www.odefensorcosmearaujo.com.br/2020/03/29/vasco-recorre-a-torcida-novamente-para-evitar-danos-diante-do-coronavirus/,0,,
1,"A partir de hoje 29/03 não sair de casa pra nada, porque vai começar a
*A PIOR FASE*
Se cumpre a data de incubação do coronavirus e começarão a sair muitos positivos que pode contagiar muita gente. Assim é  muito importante ficar em casa e não se relacionar com ninguém.
_Do dia 28 de março até 5 de abril_ devemos nos cuidar já que estaremos em pleno pico do vírus, que vai durar duas semanas. *Normalmente nessas duas semanas vão aparecer todos os infectados*
*ESTAREMOS NA ETAPA DE MÁXIMA INFECÇÃO.* TUDO ISSO VAI ACABAR LOGO SE VOCÊ COLABORAR
Obrigada
Dra Vanessa Prado Crm 129114   Médica  do HC.",0,,1
