sharings,text
1,"Aqui.   BOMBA!!!!!

Vamos compartilhar isso 

ELES ESTÃO NA 3a FASE AGORA DO PLANO COMUNISTA:
1a FASE :   ERA O LULA IR PRA EUROPA COMBINAR COM O PAPA E OUTROS LIDERES PRA TRAZER UM CAOS PARA O BRASIL JUNTO COM ESSE VIRUS, NESSA MESMA ETAPA DE PRIMEIRA FASE .. FHC - FERNANDO HENRIQUE CARDOSO ,,, FICARIA COMBINANDO COM TODOS OS GOVERNADORES ESQUERDISTAS E PREFEITOS ESQUERDISTAS COMO PARAR O BRASIL TUDO EM OCULTO ... DIRETÓRIO DE PARTIDO PRA DIRETÓRIO  .....
2a FASE :  OS ESQUERDISTAS INFILTRADOS QUE FORAM ENFIADOS NA GOELA DO BOLSONARO NAS ULTIMAS ELEIÇÕES PELO FHC ... DORIA, JANAINA, JOICE, KIM, FROTA ,,, TODOS FARIAM O MESMO DISCURSO DIZENDO QUE ESTARIAM ARREPENDIDOS DE VOTAR EM BOLSONARO E NÃO APOIARIAM MAIS O PRESIDENTE ........ A JOGADA ALI E FALAR DE ARREPENDIMENTO ... PRA FAZER UM BANDO DE IDIOTAS QUE ASSISTEM A GLOBO E TAMBÉM VOTARAM NO BOLSONARO ... COMEÇAR PENSAR A MESMA COISA 
3 a FASE :  ELES CONFINARIAM AS PESSOAS EM CASA ... ESSE ERA A PARTE  DOS GOVERNADORES E PREFEITOS CONFINAR O POVO METE MEDO E JUNTO COM A GLOBO METER O TERROR 
4a FASE : A ECONOMIA COMEÇA ENTRAR EM COLAPSO ... COMEÇA AS DEMISSÕES, PORTAS COMEÇAM FECHAR ... POVO COMEÇA SE REVOLTAR, COMEÇA SAIR DE CASA .. E COMEÇA OS SAQUES ..... ESSA É A PARTE MAIS IMPORTANTE PARA OS COMUNISTAS .... PORQUE NESSA FASE .. BOLSONARO SE OBRIGA CHAMAR A FORÇA NACIONAL ... E BOTAR O EXERCITO NA RUA .... A POLICIA VAI TER QUE REPREENDER OS SAQUES E CONTER O POVO .... NESSA FASE TAMBÉM ... OS ESQUERDISTAS JÁ COMEÇAM COLOCAR OS MILITANTES DELES NA RUA DISTRIBUINDO PANFLETOS DIZENDO QUE BOLSONARO ERA O CULPADO POR QUERER MATAR TODO MUNDO DE FOME .... NESSE PONTO O PAÍS VIRA UM CAOS .... ELES COLOCAM MIDIA NINJA ... FILMANDO OS SAQUES .. POLICIA BATENDO EM LADRÃO ... PEGAM ESSES VIDEOS E MANDAM PRA ONU .... E LIDERES DE OUTROS PAISES .... E TRANSFORMAM BOLSONARO NUM TERRORISTA ................... É NESSA FASE QUE NOS TEMOS QUE INTERCEPTAR ELES ... NÃO DEIXAR ISSO ACONTECER .... TEMOS QUE DAR UM JEITO DE REABRIR TUDO ANTES DE VIR O CAOS .... COM MAIS 1 SEMANA NO MAXIMO 2 SEMANAS OS ESQUERDISTAS JÁ CONSEGUEM ISSO 
5a ETAPA : ELES PEDEM O IMPEACHMENT DO BOLSONARO E COLOCAM O INDIO COMUNISTA NO LUGAR ... GENERAL MOURÃO ... OU RODRIGO MAIA ... MAS COM CERTEZA ELES VÃO COLOCAR MOURÃO PRA NINGUÉM DESCONFIAR O GOLPE ... PORQUE COM O INDIO COMUNISTA NO PODER .. INDIO QUE AJUDOU ANGOLA IMPLANTAR COMUNISMO POR 1 ANO .. INDIO QUE AJUDOU HUGO CHAVEZ IMPLANTAR COMUNISMO POR 2 ANOS ..... SE ELES COLOCAREM O INDIO .... VAI TER IDIOTA DE DIREITA .... AINDA FALANDO ..... QUE VAI SER PIOR PRA ESQUERDA ... PORQUE MOURÃO É DO EXERCITO ....... POBRE DESSAS PESSOAS QUE NÃO SABEM QUEM É MOURÃO .... FEZ UMA BRIGUINHA COM A DILMA ... DO DIA PRA NOITE ... VIROU HEROI .. E DO DIA PRA NOITE VIROU VICE PRESIDENTE DA REPUBLICA .... E DA BRIGUINHA PRA TRÁS COM A DILMA ... QUASE NINGUÉM SABE DA VIDA DESSE SUJEITO ..... BOLSONARO NOS SABEMOS QUEM É QUE JÁ ESTA AI 28 ANOS COMBATENDO SOZINHO PRATICAMENTE ESSES ESQUERDISTAS .... NÃO PENSEM QUE ESSE CAOS TODO QUE ESTA SE INSTALANDO NO BRASIL ... ACONTECEU ASSIM DO NADA .... FOI MUITO BEM ORQUESTRADO POR ELES ... E O FHC .. FERNANDO HENRIQUE CARDOSO ... É O GRANDE ESTRATEGISTA DA ESQUERDA É ELE QUE COMANDA TUDO .... LULA É SO UMA PUTINHA DO FHC ... FAZ TUDO O QUE FHC MANDA ........... EU SOU UMA, DAS POUCAS PESSOAS QUE PRESTA ATENÇÃO NO FHC .... ELE É UMA RAPOSA COMUNISTA QUE AGE EM OCULTO ... NINGUÉM IMAGINA QUE É ELE ....... LULA O JEGUE JAMAIS TERIA INTELIGENCIA PRA ELABORAR E COMANDAR TODAS ESSAS ESTRATÉGIA .... PRA VC TER UMA IDEIA FOI O FHC ... QUE CRIOU UM SOFTER UM PROGRAMA QUE CONTROLA TODA A ARRECADAÇÃO TRIBUTÁRIA DO BRASIL .... TUDO QUE ENTRA PRO GOVERNO E A DISTRIBUIÇÃO DE VERBAS ... QUANTO VAI PRO EXECUTIVO, QUANTO VAI PRO LEGISLATIVO E QUANTO VAI PRO JUDICIÁRIO ......... TEM UM VIDEO DO PAULO GUEDES FALANDO ISSO QUE 96% DA ARRECADAÇÃO TRIBUTÁRIA NO BRASIL .... JÁ É DESTINADA AUTOMATICAMENTE .... E NESSE AUTOMATICO ... ELES DESVIAM BILHÕES .. TALVEZ TRILHÕES  AGORA EU FALANDO TUDO ISSO AQUI .... PARECE QUE EU SOU DOIDO NÃO É ...? ESPEREM 2 SEMANAS .. E VCS VÃO VER SE TUDO QUE ESCREVI AQUI NÃO VAI ACONTECER ......... NOS TEMOS QUE PARAR ELES NA 
4a FASE : TEMOS QUE FAZER O POVO VOLTAR TRABALHAR ... E NÃO DEIXAR O BRASIL ENTRAR EM COLAPSO .... NÃO PODEMOS DEIXAR O BRASIL VIRAR UM CAOS ... NÃO PODEMOS DEIXAR COMEÇAR ACONTECER OS SAQUES ..... ISSO É TUDO QUE OS ESQUERDISTAS PRECISAM PRA TERMINAR O PLANO DELES ...............

tps://noticias.uol.com.br/politica/ultimas-noticias/2020/03/24/fhc-diz-que-e-melhor-o-fim-de-bolsonaro-do-que-do-povo-com-coronavirus.htm"
1,"Ouça este vídeo do ex ministro da saúde Osmar Terra, que enfrentou três epidemias e traz uma realidade de paz sobre o corona vírus."
1,"se o corona nn te matou ainda, pode deixar q eu mato"
1,Foi por causa do corona virus
1,bota o corona
1,"O famoso *ballet Bolshoi*, em Moscou, capital da Rússia, irá transmitir online alguns de seus espetáculos mais famosos após ter de fechar as portas ao público por conta das restrições impostas pelo governo para conter o novo coronavírus.

*Algumas das apresentações são ""Lago dos Cisnes"", ""Bela Adormecida"" e ""O Quebra-Nozes"". Os vídeos serão disponibilizados gratuitamente no canal da companhia no YouTube por 24h após a transmissão.*

Confira a programação:

1o/4 - A Noiva do Czar
4/4 - Marco Spada
7/4 - Boris Godunov
10/4 - O Quebra-Nozes

https://www.youtube.com/user/bolshoi"
1,Sempre se dá um jeito e um serviço essencial que nem o coronavirus para
1,Maldito corona kkk
1,"Você já viu isso aqui ? 
O Bolsonaro decretou o mais alto nível de emergência, nível 3, EM 4 DE FEVEREIRO. Aí, a imprensa meteu o pau com a manchete ""Mesmo sem nenhum caso confirmado Bolsonaro decreta estado de emergência""... blá, blá, blá.
E o projeto não foi votado pelo ""responsável"" Maia, que o engavetou. Porque? Era antes do carnaval. Não vimos Dória, Witzel, Ibanez, ninguém falar nada. Agora acusam o presidente de ""preferir a economia em vez de vidas humanas"", como se economia não significasse vidas. Mas em fevereiro a imprensa e os ""responsáveis"" de hoje preferiram o carnaval às vidas humanas.


https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2020/02/04/mesmo-sem-confirmar-coronavirus-no-brasil-governo-decreta-emergencia.htm"
1,Corona vírus círcula
1,http://jbfoco.com.br/2020/06/assessoria-de-imprensa-do-deap-informa-que-ha-14-casos-de-covid-19-no-presidio-de-biguacu/
1,http://jbfoco.com.br/2020/06/boletim-epidemiologico-registra-163-casos-de-covid-19-em-sao-jose/
1,http://jbfoco.com.br/2020/06/presidio-de-biguacu-teria-registrado-9-presos-contaminados-pela-covid-19-na-segunda-08-06-2020/
1,http://jbfoco.com.br/2020/04/biguacu-regista-2o-caso-de-coronavirus/
1,http://jbfoco.com.br/2020/04/ja-sao-112-os-funcionarios-exonerados-pelo-prefeito-ramon-por-conta-da-desculpa-do-coronavirus/
1,http://jbfoco.com.br/2020/04/direito-em-palavras-simples-efeitos-juridicos-da-covid-19-nos-contratos-de-locacoes-imobiliarias-comerciais/
1,http://jbfoco.com.br/2020/04/covid-17-a-piada-da-politica-de-biguacu-desta-semana/
1,"*URGENTE!*

*JOVEM AFIRMA TER SIDO CURADO DO CORONAVÍRUS APÓS PASSAR 24H BATENDO PUNHETA*

Na Bahia um caso em especial de um paciente curado da COVID-19 de forma misteriosa deixou vários médicos e a imprensa intrigados. Um homem de 23 anos que mora em Feira de Santana Município na Bahia, que foi diagnosticado com a Covid-19 no último sábado, conseguiu se curar 24H depois.  


A recuperação do homem foi feita em casa, com isolamento domiciliar. Perguntado sobre o que o curou, o jovem respondeu *“ eu estava no isolamento e solitário com um tédio terrível, e como eu não tinha nada para fazer, comecei a bater punheta, uma atrás da outra, e quando me dei conta, virei a noite e o dia seguinte todo, e quando parei  já estava totalmente curado sem sentir nada, não tomei remédio, foi só na punheta mesmo”*

Nesta segunda, um novo teste rápido foi feito no homem testou negativo 24 horas após ter sido confirmado para COVID-19.

Agora o jovem deverá ser usado como cobaia para que seja estudado se a punheta realmente é eficaz contra o COVID-19. https://archivezap.live/?p=97"
1,Pro corona só isso msm😂😂
1,Depois morre de insuficiência respiratória e vão dizer que foi o COVID-19.👇🏿👇
1,SEX DATING FOR PARANÁ  (VLOGDOLISBOA) > http://sex-dating-corona.realbest.club
1,http://jbfoco.com.br/2020/06/audio-por-que-a-prefeitura-de-biguacu-nao-fala-abertamente-que-o-presidio-esta-com-14-presos-infectados-pela-covid-19-hoje/
1,Médica do rio de janeiro aponta toda farsa da crise do corona virus
1,Saio pq tem coronaviros
1,"O presidente Jair Bolsonaro deve demitir ainda nesta segunda-feira o ministro da Saúde, Luiz Henrique Mandetta, em meio à crise do novo coronavírus. De acordo com o Jornal O GLOBO, o ato oficial de exoneração de Mandetta está sendo preparado nesta tarde no Palácio do Planalto.

A expectativa é que a decisão seja publicada em edição extra do Diário Oficial da União após reunião do presidente com todos os ministros, entre eles Mandetta, convocada para as 17h."
1,"O  oportunismo da ala bandida da política vai desde a soltura de presidiários até a legalização de crimes. Tudo em nome do bom combate à Covid-19. E  não vai parar por aí!
O vírus escancarou de vez as portas da falta de vergonha na cara!"
1,"Quem me conhece sabe que não gosto de me expor ou comprar uma briga facilmente, mas hoje decidi quebrar meu silêncio, fazer um testemunho aos meus amigos e arcar com as consequências dessa exposição.

Como muitos de vocês sabem, estou vivendo uma experiência única na minha vida pessoal e profissional. Assumi há quase 1 ano um cargo de confiança no Ministério da Economia (sem qualquer indicação ou conhecimento político). Foi uma escolha técnica, mediante processo seletivo com apresentação de currículo e entrevista presencial com o futuro chefe.

Estava em excelente fase da minha carreira profissional, na iniciativa privada, o que fez com que essa decisão tenha sido muito questionada por colegas de trabalho, amigos e familiares. Afinal de contas, essa decisão impôs diversas restrições em minha vida, como a ausência do lar e do dia a dia com meus filhos e minha esposa, além da redução drástica da minha remuneração. Contudo, acredito que não se deve questionar quando um desafio desse porte nos é apresentado: simplesmente aceita-se com orgulho e gratidão. É aquele sentimento de que precisamos fazer algo para mudar, fazer a diferença.

Assim, posso transmitir de forma isenta o que de fato acontece em Brasília. E o que vejo em primeira mão é uma realidade totalmente diversa do que escuto e leio na mídia. Fico extremamente desapontado ao ver pessoas do meu convívio postando coisas indignadas sobre o Presidente da República ou o atual Governo, disparando ofensas pessoais entre si, deixando de falar até mesmo com familiares e se afastando uns dos outros. Observo, sem entender, a mudança de opinião de jornalistas amigos sobre a pessoa do Presidente como que para defender a classe. É como se estivéssemos cercados por um barulho enorme onde se grita para ganhar um argumento enquanto a realidade de fato é ignorada.

Acreditem: o Brasil está tendo uma oportunidade única neste Governo.

Estamos vivendo um período de mudança drástica na forma de se gerir o Executivo. O meu caso particular está longe de ser uma exceção. Considerando-se o que se vivia no Brasil até um passado muito recente, é quase um milagre estar cercado por um grupo de profissionais da mais alta qualidade que, em sua grande maioria, não precisa do cargo para viver, não possui ou defende interesses políticos e não depende do salário de servidor para pagar suas contas. Essa liberdade e independência não tem preço e ninguém pode nos tirar. Também não posso deixar de mencionar a qualidade técnica do time da casa, servidores públicos de carreira que, independentemente do partido que defendem, alçaram-se a novos cargos nesse Governo em virtude apenas de sua competência. Antes eram achatados em cargos sem importância ou mecânicos, pois os comandos eram ocupados por indicações políticas sem qualquer critério baseado em meritocracia.

Falo, sem medo de parecer piegas, que o ar que se respira em Brasília é o da mudança. Também falo, sem qualquer dúvida, que esse desejo de mudança vem causando muito desconforto e insatisfação em vários segmentos da sociedade, principalmente na classe política. A pressão para voltar tudo a como era antes é diária (sem exagero!). Contudo, nas nossas conversas, costumamos dizer que, se não for para fazer o certo, voltaremos para nossa zona de conforto, nossas profissões, nossas empresas, nossas esposas/maridos, nossos filhos, cachorros, gatos, amigos, bairro, cidade... seria praticamente um favor à nossas famílias retornar para o status quo ante.

Então esse esforço tem que valer a pena. Isso tudo por uma causa, um ideal, por conta de um projeto, para cumprir com um único objetivo, ajudar o país a entrar nos eixos novamente, fazer a coisa certa, sem espaço para bandalheiras, esquemas, mensalão, petrolão, centrão, troca de cargos, favores, mordomias do poder, etc.

Sou testemunha de que todo esse jogo do Poder que existe desde o começo da República acabou.

O jogo que se joga agora é outro! Repetidamente, quase que diariamente, escutamos dos nossos Ministros e superiores novas verdades, quase que mantras, que permeiam nossas atitudes no serviço público, como “estamos aqui para servir ao povo e não para o povo nos servir”, “precisamos reduzir o tamanho do Estado para que ele cumpra o seu verdadeiro papel”, “o Estado não é empresário”, “não podemos deixar o Estado no cangote do cidadão”, “precisamos reduzir os gastos do Governo”.

O exemplo vem de cima. Aliás, que time de Ministros, Secretários Especiais e Secretários nós temos!  Se estivéssemos na iniciativa privada, essa empresa valeria muito somente pelo calibre de seus executivos. O mais incrível de tudo isso é ver essa gente trabalhando pela paixão em servir ao nosso país e querer mudar o rumo das coisas.

Tenho muito orgulho de fazer parte desse time e serei eternamente grato por tudo que tenho aprendido e passado em Brasília. Independentemente do partido político ou ideologia, e se fosse possível, claro, convidaria cada um dos meus amigos para passar um dia em Brasília e ver com os próprios olhos o que realmente está acontecendo, a verdade sobre os fatos. E não aquilo que é transmitido, propagado e reverberado por picuinha e posicionamento político-ideológico.

Muito já foi feito desde janeiro de 2019. O trabalho é intenso. No mínimo 12 horas por dia, mas ainda tem muito a ser feito. As próximas reformas estão aí. Algumas já enviadas ao Congresso e outras no forno para sair.

Passados esses dias de incertezas, angústias e isolamento por conta do Covid-19, precisamos juntos apoiar esse plano de governo, que é apartidário e que, com toda certeza, vai fazer com que o Brasil volte a crescer e prosperar.

Aos amigos que fazem oposição ao governo, tenham paciência e não torçam para as coisas darem errado. Por favor! Quando vejo vocês torcendo para o caos se instalar novamente, fico desanimado e penso até em desistir, pois não tem sido fácil lidar com essa torcida contra frente ao esforço e doação que estamos vivendo... Estejam certos que se tudo der errado e as coisas retornarem a ser como eram antes, será o mais fácil para mim pessoalmente, mas pior para todos como sociedade, como país!

Em 2022 teremos eleições e estejam certos de que o próximo presidente, seja ele quem for, encontrará um Brasil bem melhor, no prumo e principalmente com as contas equilibradas e sem corrupção.

Espero que, ao ler esse testemunho, aqueles que me conhecem e conhecem todo o meu histórico de vida pensem duas vezes antes de vociferar contra o governo, propagando mentiras e torcendo contra o nosso próprio país de forma masoquista. Estou aberto para debater e mostrar a cada um de vocês o que de fato estamos vivendo fora desse barulho todo.

Entendo que existem diferentes pontos de vista e ideologias. Gosto muito de entender o outro lado, pois sou curioso e sempre aprendo com o debate. Contudo, a propagação de mentiras e a manipulação de informações em troca de benefício próprio ou por preferência pessoal me soa como falta de caráter. E falta de caráter eu não tolero.

*Rafael Bussière trabalha na Secretaria de Coordenação e Governança do Patrimônio da União, que faz parte da Secretaria Especial de Desestatização, Desinvestimento e Mercados (ME), comandada por Salim Mattar."
1,"A T E N Ç Ã O 🇧🇷👇👇👇👇
Aos parentes das vítimas de óbito recentes:
Não aceitem atestados de óbito em que o médico estiver atribuindo a causa morte ao COVID-19

1- Questione ao médico se o parente fez o exame para detectar o COVID-19

2- #Exija o exame para constatar o resultado, se positivo ou negativo.

3- #Caso o resultado do exame for negativo e o médico atribuiu a causa morte ao COVID-19, #denuncie a ouvidoria do hospital, secretaria de saúde local, Ministério da Saúde

https://saude.gov.br/"
1,"Importante conhecer: 
O terrorismo intelectual da extrema-imprensa
(Globo, Band, Folha, Estadão, etc)

20 Regras dos ""jornalistas""

1 - Se o número de mortes no Brasil estiver baixo, dê destaque diário ao número de casos confirmados, pois eles são maiores (mesmo que depois as pessoas se curem).

2 - Se ainda estiverem baixos, informe também os casos suspeitos (mesmo que depois eles não se confirmem). É vital assustar a população.

3 - Para reforçar, informe os internados em estado grave (mesmo que não se transformem em óbitos). Isso aumenta os números da tragédia.

4- Informe cada morte como se fosse uma tragédia incomum (mas nunca compare com as mortes diárias bem maiores, por dengue, gripe comum, acidentes de trânsito, homicídios, etc.)

5 - Divulge sempre as mortes na Itália, mas nunca fale da Suiça, Áustria, Noruega, Israel, que estão próximos geograficamente, mas têm poucos óbitos.

6 - Nunca mencione os países do hemisfério sul, que têm perfil climático semelhante ao Brasil, e têm contagem baixa de mortes, como Austrália, África do Sul e Chile.

7 - Proibido terminantemente divulgar lista dos países e seus respectivos números de óbitos, para que a população não tenha nunca uma visão real da situação.

8 - Se tiver que divulgar uma lista, que seja só a de número de casos confirmados, pois quem mais mede, mais vai achar (mesmo que isso não represente mortes).

9 - Evite falar que as mortes são basicamente de pessoas idosas e com doenças crônicas. As poucas mortes de pessoas jovens devem virar manchete.

10 - Não fale que as crianças são praticamente imunes ao coronavírus.

11 - Arrume ""especialistas"" que reforcem o pânico. Médicos e epidemiologistas com visão contrária devem ser cortados, mesmo que seja durante as entrevistas.

12 - Divulgue ao máximo países que implantarem quarentena radical, mesmo que não haja estudos conclusivos de que ela funcione.

13 - Não apoie nenhum tipo de cura, como a hidroxicloroquina, pois isso dá esperança ao povo. Se falar de vacinas, dê destaque ao longo tempo que vai levar para estarem disponíveis.

14 - Se possível, evite falar das pessoas que perderam ou perderão seus empregos nos próximos anos. Falar da fome e desespero que muitos já estão passando, está vetado.

15 - Empresários, grandes ou pequenos, não devem dar entrevistas, por motivos óbvios.

16 - Romantize a quarentena e o isolamento: mostre crianças brincando com os avós, pessoas cantando nas sacadas, artistas ""sofrendo em suas casas, fazendo a sua parte"".

17 - Repita, à exaustão, a frase ""Fique em casa!"" e JAMAIS toque no assunto de como sobreviver sem trabalhar.

18 - Ações autoritárias de governos estaduais, reprimindo policialmente e multando quem foge ao isolamento, merecem reportagem. Isso mantém o povo sob constante terror.

19 - Mostre artistas famosos contaminados pelo coronavírus. Isso tem forte apelo emocional e assusta a população mais pobre (""Se eles, ricos, pegaram, imagina eu"").

20 - Divulgue os ""benefícios ambientais"" da quarentena: animais bonitinhos reaparecendo nas cidades, poluição diminuindo, trânsito melhorando (mas não mostre o caos econômico e social que está começando).

E A REGRA MAIS IMPORTANTE, que faz parte do objetivo principal: toda notícia negativa deve ser atribuída ou vinculada ao governo Bolsonaro - seja verdadeira ou não. Qualquer notícia positiva deve ser atribuída aos governos estaduais (SP e RJ principalmente) - seja verdadeira ou não.

LEMBRE-SE: A sobrevivência do nosso ""Grupo"" depende da falência do Governo, mesmo que isso custe a falência do Brasil !"
